# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jul  3 10:09:50 2025
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and soltype like '%Published Confirmed%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-561 d,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,25.71255000000,0.00014000000,-0.00014000000,0,0.1560000000,0.0030000000,-0.0030000000,0,2.72148317,0.11439872,-0.09602034,0,0.24279488,0.01020599,-0.00856638,0,11.00000000,1.80000000,-1.80000000,0,0.03460987,0.00566343,-0.00566343,0,Mass,0.000000,,,0,,,,,552.84,8.10,-7.57,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5342.00,57.00,-54.00,0,0.856600,0.014300,-0.014100,0,0.760100,0.024500,-0.018700,0,-0.3030,0.0580,-0.0560,0,[Fe/H],4.451000,0.021000,-0.017000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2024-07-22,2024-06,2024-07-22
TOI-561 d,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=BRINKMAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract target=ref>Brinkman et al. 2022</a>,25.71240000000,0.00020000000,-0.00020000000,0,0.1590000000,0.0060000000,-0.0060000000,0,2.82000000,0.07000000,-0.07000000,0,0.25158398,0.00624499,-0.00624499,0,12.15000000,1.10000000,-1.10000000,0,0.03822818,0.00346099,-0.00346099,0,Mass,,,,,,,,,,,,,0,<a refstr=WEISS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...56W/abstract target=ref>Weiss et al. 2021</a>,,5326.00,64.00,-64.00,0,0.832000,0.019000,-0.019000,0,0.805000,0.030000,-0.030000,0,-0.4100,0.0500,-0.0500,0,[Fe/H],4.500000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2023-03-15,2023-03,2023-03-15
TOI-561 d,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,25.62000000000,0.04000000000,-0.04000000000,0,0.1569000000,0.0012000000,-0.0012000000,0,2.53000000,0.13000000,-0.13000000,0,0.22571148,0.01159782,-0.01159782,0,11.95000000,1.28000000,-1.28000000,0,0.03759872,0.00402731,-0.00402731,0,Mass,0.051000,0.064000,-0.036000,0,,,,,,,,,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,G9 V,5455.00,65.00,-47.00,0,0.849000,0.007000,-0.007000,0,0.785000,0.018000,-0.018000,0,-0.3300,0.1000,-0.0500,0,[Fe/H],4.470000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2021-01-04,2020-12,2021-01-11
TOI-561 d,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,25.71240000000,0.00010000000,-0.00020000000,0,0.1580000000,0.0020000000,-0.0020000000,0,2.82000000,0.07000000,-0.07000000,0,0.25158398,0.00624499,-0.00624499,0,13.20000000,1.00000000,-0.90000000,0,0.04153184,0.00314635,-0.00283172,0,Mass,0.122000,0.054000,-0.048000,0,21.4000,1.3000,-1.3000,0,598.00,9.00,-9.00,0,0,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,G9 V,5372.00,70.00,-70.00,0,0.843000,0.005000,-0.005000,0,0.806000,0.036000,-0.036000,0,-0.4000,0.0500,-0.0500,0,[Fe/H],4.500000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2023-03-15,2022-04,2023-03-15
TOI-561 e,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,77.03000000000,0.25000000000,-0.24000000000,0,0.3280000000,0.0030000000,-0.0030000000,0,2.55000000,0.12000000,-0.13000000,0,0.22749615,0.01070570,-0.01159784,0,12.60000000,1.40000000,-1.40000000,0,0.03964403,0.00440489,-0.00440489,0,Mass,0.079000,0.058000,-0.050000,0,4.9600,0.2800,-0.2800,0,415.00,6.00,-6.00,0,0,<a refstr=LACEDELLI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4551L/abstract target=ref>Lacedelli et al. 2022</a>,G9 V,5372.00,70.00,-70.00,0,0.843000,0.005000,-0.005000,0,0.806000,0.036000,-0.036000,0,-0.4000,0.0500,-0.0500,0,[Fe/H],4.500000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2023-03-15,2022-04,2023-03-15
TOI-561 e,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,77.90000000000,1.50000000000,-1.50000000000,0,0.3270000000,0.0080000000,-0.0080000000,0,,,,,,,,,8.20000000,3.00000000,-3.20000000,0,0.02580009,0.00943906,-0.01006833,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5342.00,57.00,-54.00,0,0.856600,0.014300,-0.014100,0,0.760100,0.024500,-0.018700,0,-0.3030,0.0580,-0.0560,0,[Fe/H],4.451000,0.021000,-0.017000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2024-07-22,2024-06,2024-07-22
TOI-561 e,TOI-561,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=PIOTTO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.535.2763P/abstract target=ref>Piotto et al. 2024</a>,77.14400000000,0.00027000000,-0.00027000000,0,0.3300000000,0.0050000000,-0.0050000000,0,2.51700000,0.04500000,-0.04500000,0,0.22455209,0.00401464,-0.00401464,0,12.40000000,1.40000000,-1.40000000,0,0.03901476,0.00440489,-0.00440489,0,Mass,0.074000,0.044000,-0.039000,0,4.8900,0.1600,-0.1600,0,416.00,6.00,-6.00,0,0,<a refstr=PIOTTO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.535.2763P/abstract target=ref>Piotto et al. 2024</a>,,,,,,0.843000,0.005000,-0.005000,0,0.806000,0.036000,-0.036000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2025-02-24,2024-12,2025-02-24
TOI-561 e,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=BRINKMAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221006665B/abstract target=ref>Brinkman et al. 2022</a>,77.03000000000,0.25000000000,-0.25000000000,0,0.3300000000,0.0100000000,-0.0100000000,0,2.55000000,0.13000000,-0.13000000,0,0.22749615,0.01159784,-0.01159784,0,13.60000000,1.40000000,-1.40000000,0,0.04279039,0.00440489,-0.00440489,0,Mass,,,,,,,,,,,,,0,<a refstr=WEISS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...56W/abstract target=ref>Weiss et al. 2021</a>,,5326.00,64.00,-64.00,0,0.832000,0.019000,-0.019000,0,0.805000,0.030000,-0.030000,0,-0.4100,0.0500,-0.0500,0,[Fe/H],4.500000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2023-03-15,2023-03,2023-03-15
TOI-561 e,TOI-561,0,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,1,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,77.23000000000,0.39000000000,-0.39000000000,0,0.3274000000,0.0028000000,-0.0027000000,0,2.67000000,0.11000000,-0.11000000,0,0.23820145,0.00981354,-0.00981354,0,16.00000000,2.30000000,-2.30000000,0,0.05034138,0.00723657,-0.00723657,0,Mass,0.061000,0.051000,-0.042000,0,,,,,,,,,0,<a refstr=LACEDELLI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.3556L/abstract target=ref>Lacedelli et al. 2020</a>,G9 V,5455.00,65.00,-47.00,0,0.849000,0.007000,-0.007000,0,0.785000,0.018000,-0.018000,0,-0.3300,0.1000,-0.0500,0,[Fe/H],4.470000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.79900000,0.49880000,-0.49320000,10.2520000,0.0060000,-0.0060000,8.3940000,0.0190000,-0.0190000,10.0128000,0.0002780,-0.0002780,2021-01-04,2020-12,2021-01-11
TOI-6054.01,TOI-6054,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,7.49299142300,0.00593535800,-0.00554525700,0,0.0785130000,0.0034430000,-0.0037640000,0,2.64200000,0.32300000,-0.20700000,0,0.23570386,0.02881618,-0.01846733,0,,,,,,,,,,,,,,529.2100,86.1700,-72.7100,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,6112.00,119.00,-119.00,0,1.612000,0.070000,-0.070000,0,1.150000,0.160000,-0.160000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h45m20.88s,56.3370070,+60d21m03.30s,60.3509170,79.40700000,0.20430000,-0.20330000,8.0200010,0.0300000,-0.0300000,6.6730000,0.0240000,-0.0240000,7.8779900,0.0003140,-0.0003140,2024-12-10,2024-11,2024-12-10
TOI-6054.02,TOI-6054,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,12.57499802900,0.00703267600,-0.00719828400,0,0.1108780000,0.0048670000,-0.0053240000,0,2.86400000,0.37300000,-0.22600000,0,0.25550941,0.03327689,-0.02016240,0,,,,,,,,,,,,,,265.3400,43.2700,-36.4800,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,6112.00,119.00,-119.00,0,1.612000,0.070000,-0.070000,0,1.150000,0.160000,-0.160000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h45m20.88s,56.3370070,+60d21m03.30s,60.3509170,79.40700000,0.20430000,-0.20330000,8.0200010,0.0300000,-0.0300000,6.6730000,0.0240000,-0.0240000,7.8779900,0.0003140,-0.0003140,2024-12-10,2024-11,2024-12-10
TOI-663 b,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,2.59890200000,0.00000320000,-0.00000300000,0,0.0295000000,0.0011000000,-0.0011000000,0,2.27000000,0.10000000,-0.09000000,0,0.20251618,0.00892142,-0.00802928,0,4.45000000,0.63000000,-0.66000000,0,0.01400127,0.00198220,-0.00207659,0,Mass,,,,,49.1000,9.3000,-8.1000,0,674.00,30.00,-30.00,0,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.00,70.00,-70.00,0,0.512000,0.015000,-0.015000,0,0.514000,0.012000,-0.012000,0,0.0700,0.1200,-0.1200,0,[Fe/H],4.726600,0.008500,-0.008500,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.23080000,0.17990000,-0.17990000,13.6670000,0.0230000,-0.0230000,9.6070000,0.0210000,-0.0210000,12.8191000,0.0005150,-0.0005150,2024-06-25,2024-05,2024-06-25
TOI-663 c,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,4.69555070000,0.00000950000,-0.00000940000,0,0.0437000000,0.0016000000,-0.0016000000,0,2.26000000,0.10000000,-0.10000000,0,0.20162404,0.00892142,-0.00892142,0,3.65000000,0.97000000,-0.97000000,0,0.01148418,0.00305196,-0.00305196,0,Mass,,,,,22.3000,4.2000,-3.7000,0,553.00,24.00,-24.00,0,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.00,70.00,-70.00,0,0.512000,0.015000,-0.015000,0,0.514000,0.012000,-0.012000,0,0.0700,0.1200,-0.1200,0,[Fe/H],4.726600,0.008500,-0.008500,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.23080000,0.17990000,-0.17990000,13.6670000,0.0230000,-0.0230000,9.6070000,0.0210000,-0.0210000,12.8191000,0.0005150,-0.0005150,2024-06-25,2024-05,2024-06-25
TOI-663 d,TOI-663,1,1,3,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,7.10272680000,0.00002970000,-0.00002790000,0,0.0576000000,0.0021000000,-0.0022000000,0,1.92000000,0.13000000,-0.13000000,0,0.17129122,0.01159784,-0.01159784,0,5.20000000,,,1,0.01636103,,,1,Mass,,,,,12.9000,2.4000,-2.1000,0,482.00,21.00,-21.00,0,0,<a refstr=COINTEPAS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A..19C/abstract target=ref>Cointepas et al. 2024</a>,M1 V,3681.00,70.00,-70.00,0,0.512000,0.015000,-0.015000,0,0.514000,0.012000,-0.012000,0,0.0700,0.1200,-0.1200,0,[Fe/H],4.726600,0.008500,-0.008500,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m15.80s,160.0658525,-08d30m39.90s,-8.5110827,64.23080000,0.17990000,-0.17990000,13.6670000,0.0230000,-0.0230000,9.6070000,0.0210000,-0.0210000,12.8191000,0.0005150,-0.0005150,2024-06-25,2024-05,2024-06-25
TOI-6695 b,TOI-6695,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EBERHARDT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..298E/abstract target=ref>Eberhardt et al. 2025</a>,80.38900000000,0.00300000000,-0.00500000000,0,0.4020000000,0.0020000000,-0.0020000000,0,9.52763359,0.22417961,-0.22417961,0,0.85000000,0.02000000,-0.02000000,0,66.74396547,3.17828407,-3.17828407,0,0.21000000,0.01000000,-0.01000000,0,Mass,0.040000,0.006000,-0.007000,0,,,,,599.00,8.00,-8.00,0,1,<a refstr=EBERHARDT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..298E/abstract target=ref>Eberhardt et al. 2025</a>,F5V-G0V,6400.00,100.00,-100.00,0,1.517000,0.023000,-0.022000,0,1.338000,0.023000,-0.022000,0,0.2000,0.0500,-0.0500,0,[Fe/H],4.202000,0.015000,-0.015000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m17.29s,129.5720221,-23d33m00.78s,-23.5502170,282.53600000,3.58700000,-3.50000000,10.7680000,0.0080000,-0.0080000,9.5120000,0.0210000,-0.0210000,10.7445000,0.0002400,-0.0002400,2025-05-27,2025-06,2025-05-27
